--------------------------------------------------------------------------------
| pred                                                             | frequency |
| <http://lsq.aksw.org/res/q-5ab9dd72-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5abb53ee-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5b0fccb7-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-5b24e2db-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-5b24e2db-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-5b254e08-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5b2b8a33-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5b30d8f6-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5b72a7ec-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5bc223e0-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-5bc223e0-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-5bc223e0-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-5bda38d5-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5c107540-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5c44ddca-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5c47cce7-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5c5f9098-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5c69dca4-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5c810735-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-5c810735-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-5caf7657-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5cb4c8c1-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5cbcec0a-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5d1ccbb8-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-5d1ccbb8-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-5d343ed4-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-5d343ed4-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-5d343ed4-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-5d522ffb-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-5d522ffb-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-5d522ffb-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-5d64a4f2-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-5d64a4f2-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-5d64a4f2-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-5d6e4914-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5d760031-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5d996546-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5da6a33b-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-5da6a33b-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-5da6a33b-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-5db28219-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5dc2ab53-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5e219ae1-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5e57f297-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5e6d5f7f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5ec102e5-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5ee98e61-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-5f057cc4-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-5f057cc4-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-5f372ef4-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-5faa4452-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-5fbda1e2-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-60504dfb-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-60504dfb-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-606256c0-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-609af4db-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-609af4db-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-60a16932-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-61a2ed53-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-61a2ed53-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-61ad54b8-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-61b0a28f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-61b32f21-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-61cb2157-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-622b7e3d-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-62317b91-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-623a6814-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-628f4d75-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-62d25068-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-62d46187-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-632575be-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-63570239-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-63570239-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-637c5063-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-63d74a9e-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-63d907ba-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-63d907ba-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-63ec1994-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-63ec1994-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-63ec1994-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-643aece9-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-643dce3f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-644a819c-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-64517e4c-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-64517e4c-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-645d47e1-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-6473358d-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-6473358d-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-6487065a-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-6487065a-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-6497c6ee-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-64c1c5ce-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-64c1c5ce-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-64c1c5ce-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-64d58ba5-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-64d58ba5-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-64d58ba5-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-64fc83f8-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-6535c95f-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-6535c95f-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-65396967-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-65434538-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-65436a8d-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-65ae2bf0-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-65caa8f6-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-6655e761-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-666672db-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-667ed1eb-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-667ed1eb-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-66ed1377-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-66ed1377-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-66ed1377-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-66f38fba-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-674325aa-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-674ccdb7-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-674ccdb7-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-678d2d23-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6794fa63-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-67a35d12-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-67ffe559-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-68259967-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-68294aae-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-683bc58a-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-68f49878-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-69016fd4-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-691d715b-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6920f6ca-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-69228b31-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-69624844-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-69bee919-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-69c12602-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-69c12602-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-69c12602-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-69d76952-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-69e7e21d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6a085298-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6a0a47ee-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6a73efe6-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6aaf1755-var-p>                       | 1         |
| <http://lsq.aksw.org/res/q-6abd5589-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-6ac996d8-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6ace690a-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-6ad5da3d-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-6ad5da3d-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-6af1c8da-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6b1c1f5a-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-6b2750ce-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-6b839287-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-6b922ccf-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-6c07b833-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-6c2359ee-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6c472c86-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-6c4a6aba-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6c658862-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-6c658862-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-6cc2e963-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-6d28fc55-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-6d28fc55-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-6d28fc55-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-6d88b8c3-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-6da94c33-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-6dc37d57-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-6dc37d57-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-6de948dd-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6e76f384-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-6e7ac142-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-6e7ac142-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-6ea0ca52-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-6ebd19b7-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6ec062a7-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-6ed4f2a9-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-6ef4e01c-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6efba730-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-6efba730-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-6f3ba1b3-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6f3cb0a9-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6f559a11-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-6f92d8ab-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-6fbb963e-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-6fd77bbc-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-70169ffa-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-704a4d80-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-70642160-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-706d96a8-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-70d61cc9-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-70d61cc9-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-70d61cc9-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-70dd8ada-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-71203f67-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-716d2962-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-7179897e-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-719112f5-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-7198f226-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-7198f226-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-71da35da-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-71e7dd51-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-71f70328-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-7248af80-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-724fed6c-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-725254a6-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-72afba04-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-72d5ccc8-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-72d9b433-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-73093965-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-73093965-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-73367874-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-734d58cd-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-7376d901-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-7389eb34-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-738e5b28-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-73aba03d-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-73aba03d-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-73fa9988-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-7424715c-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-7430aad5-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-7430aad5-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-744071a2-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-744071a2-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-746b612a-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-74d6e064-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-74e789a4-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-7508def1-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-75256517-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-758af20e-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-758af20e-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-758af20e-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-75eb85a8-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-75ff7b17-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-760a157c-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-767c3f2e-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-769299d0-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-7756cec8-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-77601c00-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-77601c00-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-77644a23-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-77644a23-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-776b7432-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-77871469-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-77970cfe-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-77df1195-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-77e07eb0-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-7829d19c-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-783c5396-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-787b6720-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-78806618-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-78806618-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-7881fd63-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-7881fd63-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-7881fd63-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-788d7b7d-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-789d92c5-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-78b88c62-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-78bfa75b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-78c2629b-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-78c2629b-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-78eb148a-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-79094a40-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-79094a40-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-79094a40-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-79144384-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-79247197-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-79365df1-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-7970dbe1-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-797412d6-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-798748db-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-798a0f8a-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-79e07697-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-79e20336-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-7a14da4d-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-7a4ca886-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-7a76ff73-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-7a76ff73-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-7ad7d253-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-7ae912a4-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-7af037c8-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-7b182c3a-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-7b182c3a-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-7b33fae8-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-7bac8b2b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-7c3a0558-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-7ce4954c-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-7cf8d9d9-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-7d09111f-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-7d09111f-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-7d8e40b7-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-7de49f2a-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-7e0b543e-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-7e115f1f-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-7e47e87e-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-7e47e87e-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-7e47e87e-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-7e956c94-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-7eb58d07-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-7ee09cff-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-7f1997e5-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-7f80a33c-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-7fc2e63f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-800f5d76-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-806109b8-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-806109b8-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-806fefff-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-8075c3d7-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-80d845bb-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-80d845bb-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-80e1cc64-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-80e1cc64-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-8109e55e-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-8136ecb4-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-8136ecb4-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-8136ecb4-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-81487da3-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-815dd3fa-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-81650d58-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-81b03ff9-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-81e4170e-var-p>                       | 1         |
| <http://lsq.aksw.org/res/q-8208b164-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-8208b164-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-8208b164-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-82212142-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8281504b-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-82858a5d-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-82d5bdd8-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-82d86e4d-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-82d86e4d-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-82eb97d2-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-82eb97d2-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-82f0019d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-83364ad8-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-835dcc32-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-8379df02-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-83bc77ca-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-83bc77ca-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-83c561f4-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-84700f7d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-84ae98c5-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-84b71522-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-84e5216e-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-85268efb-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-85268efb-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-85268efb-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-85b743c0-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-85c995c2-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-85daa45a-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-8614cb44-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-86150de7-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-861e7c28-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-862b2a87-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-86336079-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-8644c2a1-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-86459375-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-86459375-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-86459375-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-865eda85-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-865eda85-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-865eda85-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-86785181-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-867edf0d-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-86c180a0-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-86c5c141-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-86c5c141-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-86c5c141-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-8726dfa1-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-873c97e2-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-873c97e2-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-873c97e2-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-873d475f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-875641ef-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-877d20a0-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-87cdc55a-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-87cdc55a-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-8804f9e4-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-882c2e5a-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-882f5264-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8841d20e-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-88542650-var-predicate>               | 1         |
